label,topic_tokenized
2, british telecom commence 160 mln stg share buyback programme 
1, brookfield close 3 bln u commercial real estate finance fund 
0, btg pactual talk 1 billion loan sale ita bradesco source say 
2, burger king north america comparable sale growth best 2 year 
0, buzzregeneron pharmaceutical inc study show eylea good rival 
2, california expand tax credit stealth bomber northrop grumman 
1, calpers nyc pension urge exxon investor back climate measure 
0, calpers seek anadarko shareholder support climate disclosure 
0, canada brookfield offer asset sale clear 65 bln asciano deal 
2, canada court reject attempt enforce ecuador chevron judgment 
0, canada rbc withdraw alibaba ipo employee inadvertent comment 
0, canada rbc withdraw alibaba ipo employee inadvertent comment 
0, canada rbc withdraw alibaba ipo employee inadvertent comment 
1, canadian natural buy cenovus pelican lake asset c975 million 
0, canadian natural resource lower 2014 oil production guidance 
2, canon see 2018 profit jump decade high cost cut medical unit 
2, carl icahn call blackrock dangerous company cite etf concern 
1, casino attempt collect debt expose world chinese highrollers 
0, catalyst pharma finalize latestage trial design fda firdapse 
2, caterpillar ceo oberhelman pay fell 33 percent 2013 sec file 
0, caterpillar fourthquarter result take hit outlook lift stock 
0, caterpillar name cheryl johnson chief human resource officer 
1, caterpillar select deerfield illinois new global headquarter 
1, cbi president mike rake exit race barclays chairman sky news 
0, celgene receive second subpoena relate past inquiry sec file 
1, cellink sign distribution agreement thermo fisher scientific 
0, chernin buy anime site crunchyroll expand online video asset 
1, chernin buy anime site crunchyroll expand online video asset 
1, chevron transocean say brazil drop criminal oil spill charge 
1, chevron 3 bln asia sale say draw cic ormat interestbloomberg 
0, chevron ceo say u ethanol mandate could spur gasoline export 
0, chevron secondquarter profit top estimate high oil gas price 
0, chevron seek extend rokan oil contract indonesia beyond 2021 
0, chevron sell first condensate cargo australia wheatstone lng 
1, chevron shut first gorgon lng export plant unit around month 
1, chevron target australia lng expansion despite cost pressure 
0, chevron shut unit pascagoula refinery work march 2016 source 
1, china cyber watchdog scold ant financial user privacy breach 
1, china fine gm venture 29 million monopolistic price state tv 
0, china jdcom alibaba rival report 191 billion shop event sale 
0, china jdcom target 2 billion fundraise logistics unit source 
0, china life insurance post janjul premium income 253 bln yuan 
0, china search giant baidu post slow revenue growth since 2008 
1, china secondquarter gdp see steady 74 percent recovery sight 
2, china sinopec say oil price slump halt shale gas development 
0, china summon u envoy protest u authorization taiwan arm sale 
2, china telecom local tycoon team win philippine telco license 
0, china allow online sale prescription drug early month source 
2, china unicom telecom expand 4g network trial 40 chinese city 
1, china unicom telecom expand 4g network trial 40 chinese city 
0, china unicom 12 billion ownershipreforms plan mire confusion 
1, china unicom hong kong announce operational statistic august 
0, chubb announce price 18 billion senior note offer subsidiary 
0, chubb arabia cooperative insurance board propose fy dividend 
0, chubb operate profit rise 34 percent premium income increase 
1, chubb say create small commercial division smes asia pacific 
2, cisco security researcher disable big distributor ransomware 
1, cisco tell international trade commission arista flout order 
1, citi deutsche bank hsbc agree pay 132 mln settle libor claim 
1, citi morse warn oil selloff without opec deal output end2018 
0, citi stockholder approve amendment 2014 stock incentive plan 
2, civil liberty group urge verizon shore yahoo user protection 
1, clovis enter first amendment license agreement clovis pfizer 
1, cme group close chicago new york openoutcry future trade pit 
2, cognizant forecast high revenue growth healthcare spend rise 
2, colgate announce acquisition pca skin eltamd skin care brand 
2, colgate ceo say enter power rechargeable toothbrush category 
0, colombia ecopetrol thirdquarter net income rise 3285 million 
1, colombia ecopetrol buy naphtha ulsd trafigura atlantic trade 
1, column beyond ge u worker much company stock retirement plan 
1, column glare conflict doom visamastercard settlement frankel 
2, columnrio tinto clear deck time change iron ore tack russell 
2, comcast time warner cable hit 20 billion racial bias lawsuit 
1, comcast buy majority stake universal studio japan 15 billion 
0, comcast reach 33 mln settlement california privacy violation 
1, competition tribunal approve wesbankhollard merger condition 
2, comptel win deal new telefonica group customer south america 
2, conocophillips expect output rise 11 percent next three year 
1, constellation brand name bill newlands chief operate officer 
1, convergence consider ipo gsk spinoff european biotech revive 
1, costco comparablestore sale fall 1 pct revenue miss estimate 
2, costco wholesale june comparable sale 3 percent exclude item 
2, cray offer supercomputing system microsoft azure datacenters 
0, credit suisse scandal threaten swiss effort clean reputation 
1, credit suisse disclose capitalraising plan soon ceo tell fuw 
1, crocs 131 percent premarket investment deal blackstone group 
0, cuba lift sea ban citizen clear way historic carnival voyage 
1, cv beat class certification bid generic drug overcharge case 
1, cv health announce plan focus kidney care dialysis treatment 
0, carnegie co blackstone update proposal election board member 
1, data center company digital realty buy telx 189 billion deal 
0, dealtalkhow charter time warner cable bid wake leeping beast 
2, dealtalkrbs could split coutts international woo asian buyer 
1, dealtalkwells fargo ramp private equity despite volcker rule 
0, deere co report feb retail sale u canada ag combine industry 
1, defense contractor thales general dynamic hit patent lawsuit 
1, delaware high court say gm loan document valid despite error 
1, delay refinery restart spark brazil fuel shortage source say 
1, delta air line trust offer raise aeromexico stake 49 percent 
2, delta air line say nytdc issue special facility revenue bond 
0, democrat cite tesla probe raise selfdriving car bill concern 
2, despite dispute chinajapan economic tie vitaltoyota chairman 
2, despite kuwait deal boeing fa18 jet face uphill global climb 
0, deutsche telekom remain open strategic combination tmobile u 
0, digital realty trust commence offer senior note prefer stock 
0, dollar tree raise fullyear profit forecast firstquarter beat 
1, dominion maryland cove point lng facility export first cargo 
1, drugmaker gsk steer asian business new singapore headquarter 
2, duke energy delay crystal river decision edwardsport startup 
0, duke energy federal affair leader heath shuler leave company 
0, ebay founder omidyar commit 50 million combat global slavery 
2, ebay millionaire seller germany uk grow 50 percent four year 
2, edward unit win 70 mln verdict heart valve trade secret case 
2, egypt eastern co launch new product british american tobacco 
1, electronic art nfl launch first madden nfl club championship 
1, elevate credit say announce agreement collaborate mastercard 
1, ellison give 500 million potential payout settle pillar suit 
1, emerge market turmoil keep pressure commodity etps blackrock 
0, emerson see strong dollar cut fourthquarter sale 120 million 
2, enbridge complete 40 percent line 3 work top profit estimate 
1, enbridge hit debt target 25 billion pipeline renewables sale 
