label,topic
0,sec charges excocacola enterprises vp 
0,itau unibanco files for redecard buyout 
0,t rowe price leads investment in odesk 
0,aig says repaid government 15 billion 
0,asx  stellarone  adia  aon hewitt 
0,sony promotes film chief to larger role 
0,red hat profit beats  to buy back stock 
0,dunkin brands to sell cocacola drinks 
0,textsp summary las vegas sands corp 
0,ebay quarterly results top expectations 
0,metlife posts loss on interest rate bet 
0,morgan stanley outlines downgrade costs 
0,postnl reverses impairment on tnt stake 
0,fda advisers rebuff regeneron gout drug 
0,triquint  avago to settle patent claims 
0,total stops north sea gas leak 
0,schwab says to close brokersxpress unit 
1,morgan stanley made big bet on facebook 
1, financial times  may 25 
0, financial times  may 29 
0,nz restaurant brands sales fall in q1 
0,webmd names pfizer executive as new ceo 
1,deere says two top executives to retire 
0,starbucks brews a few us factory jobs 
0,kroger sales outperform  raises outlook 
0,lorenzo says he turned down honda offer 
0,financial times  june 18 
0,hedge fund tci lambasts unpopular cocos 
0, financial times  july 5 
0, financial times  july 4 
0,verizon dismisses patent from tivo suit 
0, financial times  july 9 
0,att  cwa reach agreements in concept 
0,bofa merrill lynch  nyse euronext 
1,samsung  apple spar over gadgets specs 
0,blackrock holds 5 pct of italy unipol 
0, financial times  aug 15 
0, financial times  aug 20 
0,korean coffee craze may be hit by curbs 
0,apple  samsung make final pitch to jury 
0,energy drink makers face ny state probe 
1, financial times  aug 31 
0, financial times  sept 6 
0,blackstone takes stake in capital trust 
0, british business  oct 2 
0, financial times  oct 11 
0, financial times  oct 12 
0, financial times  oct 17 
0, financial times  oct 18 
0, financial times  oct 19 
0,starbucks brand hit by uk tax criticism 
0,sirius xm ceo mel karmazin to step down 
0, financial times  oct 25 
1,rlpc apex tools markets 1475b credit 
0, financial times  nov 14 
0, financial times  nov 20 
0, financial times  nov 23 
0, financial times  nov 21 
0, financial times  nov 26 
0, financial times  nov 28 
0, financial times  nov 30 
0,pfizer gold dust vanishes in missouri 
1, financial times  dec 18 
0,illumina shares down in premarket 
0,norfolk southern profit beats estimates 
0, british business  feb 4 
1,yum china woes slam sales and profits 
1, british business  feb 5 
0,moody shares slide on lawsuit worries 
0, financial times  feb 14 
0, financial times  feb 18 
0,tesla motors expects first profit in q1 
0,henley  day and sterne score upset wins 
1, financial times  feb 28 
0,major us banks pass fed health test 
0,new issuedaimler prices 300 mln  bond 
1,hd supply files for 1 bln ipo 
0,toyota hybrid sales pass 5 million mark 
0,unilever shares open down 35 pct 
1,uk airline virgin atlantic losses widen 
0, financial times  may 22 
0,lilly ceo returns to work after surgery 
0,aviva  state street  england  co 
0,taiwan stocks dip acer  umc  tsmc down 
1,rbs branch bidders push for speedy deal 
0,rsm tenon appoints administrators 
0,kuchar and woodland share barclays lead 
0,vodafone cfo halford to leave next year 
0,speculators short the us dollar cftc 
0,greece  factors to watch on november 7 
0,qualcomm faces antitrust probe in china 
0,insight the great british tax giveaway 
0,chipmaker micron posts quarterly profit 
0,reed triumphs by two shots at la quinta 
0,cocacola cfo fayard to retire 
0,nigerian naira firms against the dollar 
0,axa interested in itau insurance assets 
0,fitch rates baidu notes final a 
1,google buys cityguide app maker jetpac 
0,exxon invests more in european refining 
0,alibaba ipo legal fees dwarf facebook 
0,ups acquires logistics company iparcel 
0,hsbc  walker crips  jc rathbone 
0,preview southernnew orleans at tulane 
0,olam agrees to buy adm cocoa business 
0,amazon workers in germany extend strike 
0,american airlines to join sp 500 
0,gm to shut russian plant as sales slide 
0,aig q1 net income 178 per share 
0,searching for the next alibaba in india 
0,ericsson wins order from bt sport 
0,earningsday blues drags uk shares down 
0,alibaba hasnt hit bottom yet barron 
0,logano takes second straight chase race 
1,bayer adj ebitda up 28 pct on new drugs 
0,panera moving to cagefree eggs by 2020 
0,shanghai disneyland set to open in june 
0,apple iphone sales weaker than expected 
1,spirit aero names former ge exec as coo 
0,bbva buys finnish startup holvi 
0,ford sets up new mobility services unit 
0,prudential financial q1 shr 293 
0,blackrock helps ecb in bank stress test 
0,bp doubles stake in north sea gas field 
0,will halo shine for apple or virnetx 
0,boeing says it could end 747 production 
0,paulson  co cuts stake in pfizer 
0,analog devices acquires innovasic 
0,zoetis sees q3 adjusted eps 052 
1,sysco q1 earnings per share 058 
0,hmd launches its first new nokia phones 
0,hsbc appoints new group treasurer 
1,sysco q2 earnings per share 050 
0,accenture to create 15 000 jobs in us 
0,gemalto and microsoft join forces 
0,abb names heads of amea  europe regions 
0,walmart eliminates more corporate jobs 
0,zalando seeks to double revenue by 2020 
0,chubb q2 earnings per share 277 
1,baidu rebound buys time for reinvention 
1,hormel foods reports q3 eps 034 
0,autodesk q2 gaap lossshare 066 
0,att to expand 5g us broadband trials 
1,accenture acquires ibb consulting 
0,sysco q1 earnings per share 069 
0,fedex q2 earnings per share 284 
0,indian shares mark record closing highs 
0,nike says peter henry joins board 
0,credit suisse to issue first green bond 
0,jeffrey ubben steps down from fox board 
0,cisco pulls all online ads from youtube 
0,rio tinto ready to splash out on copper 
0,jpmorgan  citigroup  bnp paribas 
0,bny mellon shares drop on client losses 
0,trump urges att to oust cnn news chief 
0,netflix needs lower prices to woo india 
0,union pacific profit beats  shares rise 
0,elon musk says deleted his tesla titles 
0,verizon to reorganize business segments 
1,cisco quarterly revenue beats estimates 
0,jpmorgan profit rises  loan book grows 
0,us food makers adopt new ad guidelines 
0,conway freight raising rates 
0,fis q2 profit beats estimates 
0,who be paying news corp legal bills 
0,canada to step up oil sands monitoring 
0,business borrowing jumps in june elfa 
0,citi  threadneedle  hsbc  ubs ag 
0,bofa loses bid to dismiss fraud claims 
0, financial times  aug 2 
0,skoreamarket factors to watch aug 2 
0,backtoschool shoppers want a deal 
0, financial times  aug 3 
0,skoreamarket factors to watch aug 3 
0, financial times  aug 4 
0,insight ceos warned mind the pay gap 
0,overactive bladder next botox frontier 
0,budweiser beer gets new  redder design 
0,toyota to build electric suv in canada 
0,skoreamarket factors to watch aug 9 
0,pccw to go ahead with telecoms listing 
0,sage confirms bid for australian rival 
0,five headless bodies found in acapulco 
0,lehman defends 65 billion payout plan 
0,textfitch affirms hdfc bank ratings 
0,skoreamarket factors to watch aug 25 
0,skoreamarket factors to watch aug 26 
0,skoreamarket factors to watch aug 30 
0,barnes  noble sees strong nook growth 
0,bny mellon ceo robert kelly steps down 
0,lower manhattan rising from the ashes 
0,skoreamarket factors to watch sept 6 
0,skoreamarket factors to watch sept 7 
0,berkshire to launch share buyback plan 
0,september auto sales seen up 9 percent 
0,japan kddi to sell new iphone apple 
0,goldman  aviva  reliance capital 
0, financial times  nov 1 
0,emi sale ends 80 years of independence 
0,google launches music service 
0,intelbacked synacor revives ipo plans 
0,att braces for tmobile deal collapse 
0,american airlines files for bankruptcy 
0, financial times  jan 5 
0,celgene 2012 outlook tops expectations 
0,nikkei ticks down after bounce on tues 
0,amgen to buy micromet for 12 billion 
0,macquarie  goldman sachs  lloyds 
0,textsp rates kimerlyclark notes a 
0,amazon  viacom close to web video deal 
0,hp profit plummets  ceo urges patience 
1,nike to launch jeremy linthemed shoes 
0,textsp summary aisin seiki co ltd 
0,refilepinnacle foods mandates for ipo 
0,gen re  aig retrial set for early 2013 
1,g4s swaps advisers after iss deal flop 
1,insurer brit takes big catastrophe hit 
0,tsmc says feb sales up 58 pct on year 
0,deutsche bank  metlife assurance 
0,textfitch affirms exelon corp ratings 
0,hsbc top brazil executive steps down 
0,textsp affirms cedar brakes i rating 
0,italy cdp eying buying stake in snam 
0,textfitch comments on bank of america 
0,amazon streak of fire ignites shares 
0, financial times  may 1 
0,american tower revenue beats estimates 
0,treasury to sell more aig common stock 
0,skoreamarket factors to watch may 14 
0,adobe appoints three new board members 
0,delta to add southwest 717s to fleet 
0,wells fargo highlights risk management 
0,cme announces fiveforone stock split 
0,boaml takes lees to fill ssafig seats 
0,textsp summary westpac lifenzltd 
0,smartphone maker htc cuts sales target 
0,diageo splashes out to tap whisky boom 
0,blackstone sees high returns in energy 
0,ge weighs cuts to lending unit report 
0,prudential to buy back 1 bln in stock 
0,cocacola plans expansion into myanmar 
0,rosneft in talks to join exxon in iraq 
0,suncor oil sands output dips in june 
0,avolon commits to up to 30 boeing 737s 
1,peugeot cuts 8 000 jobs opel axes ceo 
0,new issueebay sells 3 bln in 4 parts 
0,metlife names hele as new cfo 
0,total kurdistan oil deal angers iraq 
0, financial times  aug 7 
1,caterpillar exporting chinamade goods 
0,target beats expectations shares rise 
0,hp posts megaloss after eds writedown 
0,textfitch affirms southern co ratings 
0,nike to supply next england soccer kit 
0,skoreamarket factors to watch sept 5 
0,nike hits china roadblock  shares fall 
0, financial times  oct 2 
0, financial times  oct 5 
0,uk prompt gas prices dip on oversupply 
0,omerta has to be broken  says hamilton 
1,bill mills takes on citi ceo emea role 
0,corning profit falls  says to cut jobs 
0,textsp puts tnkbp on watch positive 
0, financial times oct 28 
0,exelon corp profit slides 50 percent 
0, financial times  nov 5 
1, financial times  nov 6 
0,white house race goes down to the wire 
0,bp to outline upstream growth strategy 
0, financial times  dec 7 
0,apple  samsung face off in court again 
0,texas instruments warns of weak demand 
0,raymond james  bny mellon  aviva 
0,apollo constellium eyes ipo sources 
0,astrazeneca settles crestor patent row 
0,bp puts us wind farm arm up for sale 
1,china unicom q1 net profit up 89 pct 
0,southwest says april unit revenue fell 
1, financial times  may 8 
0, financial times  may 9 
0,jp morgan private bank  nomura 
0,fourway tie for lead at congressional 
0,bank of america adds two board members 
0,edwards lifesciences net down on costs 
0,apple and the grim history of buybacks 
1,tsmc says jan sales up 84 pct on year 
0,td bank ceo clark took pay cut in 2013 
0,corning expects smaller price declines 
0,barclays  rbc wealth management 
0,holmes completes long road back to top 
0,dow  sp 500 end at record highs again 
0,anadarko raises dividend by 50 percent 
0,tsmc says june sales up 12 pct on year 
0,facebook goes down for some us users 
